text,label
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}, {'transcript': 'I wonder when this is about'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.9635914}, {'transcript': 'the service is slick'}, {'transcript': 'the surfaces slick'}, {'transcript': 'the circus is slick'}, {'transcript': 'the surfaces is slick'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}, {'transcript': 'the airplane is almost fall'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.93947715}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""its 11 o'clock""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}, {'transcript': 'I wonder what this is about?'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""don't forget the jacket"", 'confidence': 0.93571311}, {'transcript': ""don't forget a jacket""}, {'transcript': ""don't forget to jacket""}, {'transcript': ""don't forget the jack""}, {'transcript': ""don't forget to Jack""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.96981889}, {'transcript': 'the service is slick'}, {'transcript': 'is surface is slick'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96209621}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}, {'transcript': ""I think I have a doctor's appointment;""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97122324}, {'transcript': 'the airplane is almost fall'}, {'transcript': 'the airplane is almost a full'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'like a new alarm clock', 'confidence': 0.95707291}, {'transcript': ""I'd like a new alarm clock""}, {'transcript': ""I'm like a new alarm clock""}, {'transcript': 'I like a new alarm clock'}, {'transcript': 'up like a new alarm clock'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.94370788}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'well stop in a couple of minutes'}, {'transcript': 'will stop in a couple minutes'}, {'transcript': 'will stop at a couple of minutes'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.95900393}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.95940489}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.97219545}, {'transcript': ""don't forget the jacket""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.96973938}, {'transcript': 'the service is slick'}, {'transcript': 'the circus is slick'}, {'transcript': 'the surface is Sleek'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}, {'transcript': 'I wonder what this is about about'}, {'transcript': 'I wonder what this was about'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.966838}, {'transcript': 'the service is slick'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.95115745}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.96484345}, {'transcript': 'the service is slick'}, {'transcript': 'the surface is sick'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}, {'transcript': 'I wonder if this is about'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.96162796}, {'transcript': 'its 11:00'}, {'transcript': ""it's 11 o'clock""}, {'transcript': ""it's 11:00 o'clock""}, {'transcript': ""it's 11""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.94210494}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'well stop in a couple of minutes'}, {'transcript': 'will stop in a couple of minute'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.96901053}, {'transcript': 'I think I seen this before'}, {'transcript': 'I think I have seen this before'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97117192}, {'transcript': 'I wondered what this is about'}, {'transcript': 'I wonder if this is about'}, {'transcript': 'I wonder where this is about'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}, {'transcript': 'I think I have seen this before'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.96257913}, {'transcript': ""don't forget the jacket""}, {'transcript': ""don't forget to jacket""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.96025467}, {'transcript': ""don't forget to jacket""}, {'transcript': ""don't forget the jacket""}, {'transcript': ""don't forget it jacket""}, {'transcript': ""don't forget a jacket?""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.9719137}, {'transcript': 'the service is slick'}, {'transcript': 'the surface is Sleek'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.91934592}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'we will stop in a couple of minutes'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.83684647}, {'transcript': '11:00'}, {'transcript': 'its 11:00'}, {'transcript': '7:00'}, {'transcript': 'is 11:00'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.97207004}, {'transcript': ""don't forget the jacket""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""don't forget a jack"", 'confidence': 0.97219545}, {'transcript': ""don't forget a jacket""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""it's 11:00"", 'confidence': 0.90905243}, {'transcript': '11:00'}, {'transcript': 'its 11:00'}, {'transcript': ""what's 11:00""}, {'transcript': 'till 11:00'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}, {'transcript': 'I wonder what this is about?'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'will stop in a couple of minutes', 'confidence': 0.93033344}, {'transcript': ""we'll stop in a couple of minutes""}, {'transcript': 'we will stop in a couple of minutes'}, {'transcript': 'will stop in a couple of minute'}, {'transcript': ""we'll stop in a couple of minute""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I would like a new alarm clock', 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'that is exactly what', 'confidence': 0.97219545}, {'transcript': 'that is exactly what happened'}, {'transcript': 'that is exactly what happened what'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.96710837}, {'transcript': ""don't forget it jacket""}, {'transcript': ""don't forget to jacket""}, {'transcript': ""don't forget the jacket""}, {'transcript': ""don't forget jacket""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96306723}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctor's""}, {'transcript': 'I think I have a doctors'}, {'transcript': ""I think I have a doctors'""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'that is exactly what', 'confidence': 0.97219545}, {'transcript': 'that is exactly what happened'}, {'transcript': 'that is exactly what happened what'}, {'transcript': 'that is exactly what happens'}], 'final': True}",neutral
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'that is exactly what happened', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I have a doctor's appointment"", 'confidence': 0.96305531}, {'transcript': 'I think I have a doctors appointment'}, {'transcript': ""I think I have a doctors' appointment""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""don't forget a jacket"", 'confidence': 0.94540167}, {'transcript': ""don't forget our jacket""}, {'transcript': ""don't forget my jacket""}, {'transcript': ""don't forget her jacket""}, {'transcript': ""don't forget the jacket""}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the airplane is almost full', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'the surface is slick', 'confidence': 0.90770125}, {'transcript': 'surface is slick'}, {'transcript': 'service is slick'}, {'transcript': 'the service is slick'}, {'transcript': 'the surface is Sleek'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I think I've seen this before"", 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}, {'transcript': ""maybe tomorrow it'll be cold""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97110665}, {'transcript': ""I'm on my way to a meeting""}, {'transcript': ""I'm on my way to the movie""}, {'transcript': ""I'm on my way to the Maybe""}, {'transcript': ""I'm on my way to the Navy""}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'I wonder what this is about', 'confidence': 0.97219545}], 'final': True}",neutral
"{'alternative': [{'transcript': 'maybe tomorrow it will be cold', 'confidence': 0.97219545}, {'transcript': 'maybe tomorrow it will be code'}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",neutral
"{'alternative': [{'transcript': ""I'm on my way to the meeting"", 'confidence': 0.97219551}], 'final': True}",neutral
